day,hour,value
2022-09-18,0,2.371061
2022-09-18,1,2.6341712
2022-09-18,1,2.6341712
2022-09-18,2,2.8781066
2022-09-18,2,2.8781066
2022-09-18,3,3.0411608
2022-09-18,3,3.0411608
2022-09-18,4,3.1169798
2022-09-18,4,3.1169798
2022-09-18,5,3.1261618
2022-09-18,5,3.1261618
2022-09-18,6,3.06562
2022-09-18,6,3.06562
2022-09-18,7,2.9381342
2022-09-18,7,2.9381342
2022-09-18,8,2.6968389
2022-09-18,8,2.6968389
2022-09-18,9,2.2888057
2022-09-18,9,2.2888057
2022-09-18,10,2.0428486
2022-09-18,10,2.0428486
2022-09-18,11,1.9259772
2022-09-18,11,1.9259772
2022-09-18,12,1.8226023
2022-09-18,12,1.8226023
2022-09-18,13,1.7617081
2022-09-18,13,1.7617081
2022-09-18,14,1.751553
2022-09-18,14,1.751553
2022-09-18,15,1.8379184
2022-09-18,15,1.8379184
2022-09-18,16,1.9617804
2022-09-18,16,1.9617804
2022-09-18,17,2.0640883
2022-09-18,17,2.0640883
2022-09-18,18,2.123799
2022-09-18,18,2.123799
2022-09-18,19,2.1246347
2022-09-18,19,2.1246347
2022-09-18,20,2.0704355
2022-09-18,20,2.0704355
2022-09-18,21,1.962122
2022-09-18,21,1.962122
2022-09-18,22,1.8477507
2022-09-18,22,1.8477507
2022-09-18,23,1.901337
2022-09-18,23,1.901337
2022-09-19,0,1.8714825
2022-09-19,0,1.8714825
2022-09-19,1,1.8594351
2022-09-19,1,1.8594351
2022-09-19,2,1.9119891
2022-09-19,2,1.9119891
2022-09-19,3,2.0529335
2022-09-19,3,2.0529335
2022-09-19,4,2.216542
2022-09-19,4,2.216542
2022-09-19,5,2.3192647
2022-09-19,5,2.3192647
2022-09-19,6,2.325049
2022-09-19,6,2.325049
2022-09-19,7,2.2582085
2022-09-19,7,2.2582085
2022-09-19,8,2.1192226
2022-09-19,8,2.1192226
2022-09-19,9,1.8557899
2022-09-19,9,1.8557899
2022-09-19,10,1.7091172
2022-09-19,10,1.7091172
2022-09-19,11,1.6530223
2022-09-19,11,1.6530223
2022-09-19,12,1.6213465
2022-09-19,12,1.6213465
2022-09-19,13,1.6479234
2022-09-19,13,1.6479234
2022-09-19,14,1.734339
2022-09-19,14,1.734339
2022-09-19,15,1.9116509
2022-09-19,15,1.9116509
2022-09-19,16,2.108385
2022-09-19,16,2.108385
2022-09-19,17,2.2358298
2022-09-19,17,2.2358298
2022-09-19,18,2.2573104
2022-09-19,18,2.2573104
2022-09-19,19,2.150555
2022-09-19,19,2.150555
2022-09-19,20,1.9992611
2022-09-19,20,1.9992611
2022-09-19,21,1.8704151
2022-09-19,21,1.8704151
2022-09-19,22,1.7739753
2022-09-19,22,1.7739753
2022-09-19,23,1.899165
2022-09-19,23,1.899165
2022-09-20,0,1.9414507
2022-09-20,0,1.9414507
2022-09-20,1,1.9626777
2022-09-20,1,1.9626777
2022-09-20,2,2.046275
2022-09-20,2,2.046275
2022-09-20,3,2.2307966
2022-09-20,3,2.2307966
2022-09-20,4,2.4134877
2022-09-20,4,2.4134877
2022-09-20,5,2.5227447
2022-09-20,5,2.5227447
