day,hour,value
2022-09-20,14,299.29095
2022-09-20,15,299.19656
2022-09-20,15,299.19656
2022-09-20,16,299.05322
2022-09-20,16,299.05322
2022-09-20,17,298.9158
2022-09-20,17,298.9158
2022-09-20,18,298.80548
2022-09-20,18,298.80548
2022-09-20,19,298.72363
2022-09-20,19,298.72363
2022-09-20,20,298.66486
2022-09-20,20,298.66486
2022-09-20,21,298.62802
2022-09-20,21,298.62802
2022-09-20,22,298.60037
2022-09-20,22,298.60037
2022-09-20,23,298.7112
2022-09-20,23,298.7112
2022-09-21,0,299.23267
2022-09-21,0,299.23267
2022-09-21,1,299.7959
2022-09-21,1,299.7959
2022-09-21,2,300.21542
2022-09-21,2,300.21542
2022-09-21,3,300.55786
2022-09-21,3,300.55786
2022-09-21,4,300.82877
2022-09-21,4,300.82877
2022-09-21,5,300.99002
2022-09-21,5,300.99002
2022-09-21,6,301.03052
2022-09-21,6,301.03052
2022-09-21,7,300.90488
2022-09-21,7,300.90488
2022-09-21,8,300.64682
2022-09-21,8,300.64682
2022-09-21,9,300.30112
2022-09-21,9,300.30112
2022-09-21,10,299.92087
2022-09-21,10,299.92087
2022-09-21,11,299.66824
2022-09-21,11,299.66824
2022-09-21,12,299.4933
2022-09-21,12,299.4933
2022-09-21,13,299.35794
2022-09-21,13,299.35794
2022-09-21,14,299.23795
2022-09-21,14,299.23795
2022-09-21,15,299.1079
2022-09-21,15,299.1079
2022-09-21,16,298.95917
2022-09-21,16,298.95917
2022-09-21,17,298.81207
2022-09-21,17,298.81207
2022-09-21,18,298.69934
2022-09-21,18,298.69934
